ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-08-25,137.28,37496283,44.28200129954515,137.22172818074148,135.30973791881087,3.3449157835398466,4.954063402457484
2022-08-26,130.75,53322663,37.94543429844099,135.9273825445932,134.89521628982806,2.5796071314807136,4.47917214826213
2022-08-29,129.79,48101638,38.611898016997166,134.69990603567456,134.43110571802552,1.8740279068591121,3.9581432999815265
2022-08-30,128.73,49202990,27.84126984126989,133.50592482853966,133.91282338002318,1.2153088231030438,3.40957640460583
2022-08-31,126.77,53648702,27.921044253422536,132.15873986283174,133.26347580002107,0.5290154233157693,2.833464208347818
2022-09-01,127.82,56636145,23.384094754653134,131.2909918902654,132.7686143636555,0.0690531821910838,2.280582003116471
2022-09-02,127.51,57429829,23.43167175313667,130.53479351221233,132.2905585124141,-0.31683237062387093,1.7610991283684028
2022-09-06,126.11,43888587,18.129054284738842,129.64983480976989,131.72868955674008,-0.7272346428221965,1.263432374130283
2022-09-07,129.48,47834487,28.952635090060056,129.61586784781593,131.52426323340006,-0.7716554014639598,0.8564148190114345
2022-09-08,129.82,43988509,29.28286852589639,129.65669427825276,131.36933021218186,-0.7705416892719938,0.5310235173547488
2022-09-09,133.27,49422259,41.59322033898308,130.3793554226022,131.54211837471078,-0.48567434565410394,0.3276839447529783
2022-09-12,136.45,53826859,55.83664618720635,131.59348433808177,131.98828943155524,-0.003277716373389694,0.2614916125277047
2022-09-13,126.82,72694010,40.78590785907857,130.63878747046542,131.51844493777747,-0.3934994146135864,0.13049340709944648
2022-09-14,128.55,45316772,43.17295188556566,130.22102997637234,131.2485863070704,-0.5567386435526203,-0.006953003030966867
2022-09-15,126.28,52887196,35.23093447905478,129.43282398109787,130.79689664279127,-0.8593706474956946,-0.17743653192391243
2022-09-16,123.53,115667804,39.21099820681411,128.2522591848783,130.13626967526477,-1.3060553155708305,-0.4031602886532961
2022-09-19,124.66,47279727,42.37288135593221,127.53380734790265,129.63842697751343,-1.5509956644550869,-0.6327273638136544
2022-09-20,122.19,47698432,40.667808219178085,126.46504587832213,128.96129725228494,-1.9222623689717437,-0.8906343648452723
2022-09-21,118.54,58498887,38.796624013068346,124.8800367026577,128.0139065929863,-2.4824028084765786,-1.2089880535715336
2022-09-22,117.31,55229190,35.76266594418857,123.36602936212617,127.0408241754421,-2.9910894455988455,-1.565408331976996
2022-09-23,113.78,65126665,32.89309743334164,121.44882348970094,125.83529470494736,-3.637142059348818,-1.9797550774513608
2022-09-26,115.15,62723268,36.33416458852869,120.18905879176076,124.86390427722486,-3.9925719754281346,-2.3823184570467157
2022-09-27,114.41,60094693,29.89057912997066,119.03324703340861,123.91354934293169,-4.284574650699085,-2.7627696957771897
2022-09-28,118.01,55763750,35.502086913822765,118.8285976267269,123.3768630390288,-4.177345126758098,-3.0456847819733714
2022-09-29,114.8,58969714,27.19189923437885,118.02287810138154,122.59714821729891,-4.3017966948754776,-3.296907164553793
2022-09-30,113.0,59479586,20.020455126566148,117.01830248110522,121.72468019754447,-4.493867904142633,-3.5362993124715607
2022-10-03,115.88,50941854,33.09641532756493,116.79064198488419,121.19334563413133,-4.3633952857149865,-3.701718507120246
2022-10-04,121.09,62812564,39.59263392857143,117.65051358790735,121.18395057648303,-3.795835310756388,-3.7205418678474746
2022-10-05,120.95,48217535,42.09433402551173,118.31041087032588,121.1626823422573,-3.3190765234155464,-3.6402487989610894
2022-10-06,120.3,42253755,44.89085732363176,118.70832869626071,121.08425667477935,-2.959575176941499,-3.5041140745571715
